Timestamp,STG Gross Power (MW),HP Steam Inlet Flow (KPPH),HP Steam Inlet Pressure (PSIA),HP Steam Inlet Temperature (DEGF),LP Steam Inlet Flow (KPPH),LP Steam Inlet Pressure (PSIA),LP Steam Admin Temperature (DEGF),LP Steam Exhaust Pressure (PSIA),HP Flow Function,HP Isentropic Efficiency (%),LP Flow Function,LP Isentropic Efficiency (%)
2016-08-23,162.9407,1124.688,924.9927,947.6947,274.9684,85.04235,437.39603,1.4072531,34352.18,93.41005,73776.13,69.27996
2016-08-24,163.15068,1129.5865,929.55334,948.25977,278.95914,85.59619,437.0293,1.4135635,34335.43,92.09963,74336.82,68.90868
2016-08-25,165.42358,1142.8807,940.6917,948.93494,282.13983,86.640335,438.104,1.4858968,34331.645,91.999886,74372.52,69.68245
2016-08-26,164.79022,1148.0074,945.8989,951.9844,280.8917,86.93202,438.10217,1.5226475,34335.996,92.07578,73787.74,68.6635
2016-08-27,165.69952,1145.3274,941.89594,948.58844,282.75897,86.671524,438.26843,1.434988,34350.566,91.97484,74448.59,69.202415
2016-08-28,161.83545,1123.6443,924.8725,948.84845,276.50504,85.07469,436.19296,1.4023575,34341.52,91.98207,74106.13,68.57188
2016-08-29,171.59094,1189.7603,977.59064,948.52423,296.1434,90.17882,442.29828,1.5569444,34345.883,92.067604,75104.74,69.14817
2016-08-30,163.83752,1129.9619,929.75934,947.3651,279.68604,85.711,437.19623,1.3880332,34326.016,92.147675,74437.99,69.20524
2016-08-31,163.57349,1130.0686,931.226,950.73517,276.91428,85.68415,436.62878,1.4634538,34326.902,92.06448,73749.86,69.59607
2016-09-01,161.16147,1113.4502,915.7542,945.36884,276.84314,84.579315,436.0792,1.3867325,34327.035,92.12256,74643.305,69.23291
2016-09-02,161.73857,1110.253,913.12946,945.719,275.11023,84.209145,435.3973,1.3144624,34334.805,92.02326,74476.12,69.57786
2016-09-03,161.6627,1108.297,912.25397,947.2327,273.30038,83.98586,434.9233,1.3363267,34330.547,92.01869,74166.25,69.96189
2016-09-04,161.41237,1104.299,909.6182,949.4375,269.8468,83.62142,434.41718,1.3141277,34340.785,91.91436,73527.664,70.11251
2016-09-05,162.14133,1115.7279,919.1263,950.21234,268.79276,84.232605,433.58295,1.3811373,34338.285,91.983505,72649.01,69.94125
2016-09-06,127.052376,831.50934,733.45374,947.18463,214.36911,67.38675,420.53882,1.2279826,32239.883,92.15012,71820.92,79.200806
2016-09-07,135.41388,917.0637,777.28143,946.8427,228.10074,71.46566,422.05746,1.261415,33799.008,92.04972,72053.15,74.23129
2016-09-08,167.4058,1165.1829,959.59845,952.1838,285.6533,88.30464,439.74503,1.6515936,34338.14,92.08111,73884.914,69.63829
2016-09-09,167.80025,1165.5543,958.723,949.3797,287.74,88.38167,440.0039,1.6127049,34340.316,92.04861,74374.07,69.73057
2016-09-10,164.31435,1142.265,941.01526,951.85474,279.26074,86.54075,437.69922,1.5956465,34339.656,92.02128,73613.53,69.740395
2016-09-11,154.19824,1064.0507,872.3419,948.0339,256.25333,80.27292,429.57227,1.286891,34519.906,91.9177,72558.766,69.44812
2016-09-12,170.49109,1167.596,958.02765,944.42285,292.51093,88.493576,440.49512,1.3762203,34350.37,92.10723,75510.71,69.70047
2016-09-13,171.22003,1176.4795,968.5484,953.3933,286.4641,88.91237,439.87195,1.4763796,34368.13,91.920296,73658.98,69.90337
2016-09-14,170.23169,1172.0867,964.58795,952.28015,286.46835,88.67176,439.8078,1.5036123,34367.332,91.93485,73837.086,69.92954
2016-09-15,162.86217,1112.2546,912.7724,943.2802,276.70126,84.22692,435.83426,1.274845,34374.566,92.00328,74910.68,70.00343
2016-09-16,162.7355,1113.7866,914.71954,945.5559,274.929,84.256004,435.6396,1.2973379,34381.63,91.95916,74388.02,69.893196
2016-09-17,159.86488,1101.8131,906.16425,947.71875,266.39505,83.13428,432.0335,1.355436,34371.57,91.89605,72901.08,69.87179
2016-09-18,162.2011,1125.064,924.7545,948.56476,276.42938,85.23631,436.79623,1.4708985,34384.746,92.07807,73966.47,69.30168
2016-09-19,164.56213,1136.308,931.18365,942.71265,284.3713,86.211044,438.34604,1.4201945,34396.1,92.08676,75301.48,69.504005
2016-09-20,159.9782,1102.0156,905.118,945.5452,271.86508,83.495125,434.81787,1.3684859,34386.105,91.94986,74200.34,69.864174
2016-09-21,161.8852,1112.6,912.40314,941.3715,277.90887,84.40052,436.54556,1.3262928,34371.246,92.05101,75116.914,69.662476
2016-09-22,162.46228,1115.567,918.13965,949.87524,271.6696,84.39602,435.27762,1.3303059,34366.113,92.02456,73363.71,69.56948
2016-09-23,158.40022,1095.874,896.98126,951.2711,265.9902,82.60789,433.0886,1.3712239,34597.555,92.009155,73309.81,69.23911
2016-09-26,159.25137,1108.2294,909.1996,943.1121,275.94165,84.09463,436.0621,1.4976392,34385.81,92.079666,74837.805,69.502594
2016-09-27,160.58488,1103.158,906.63196,944.57,273.31235,83.713425,434.8763,1.3069159,34349.27,92.04459,74410.016,69.56217
2016-09-29,158.78125,1112.896,905.35626,941.3125,277.24,83.992966,418.0703,1.441236,34654.1,92.51733,74434.71,68.3495
2016-09-30,162.88054,1133.1953,925.1652,936.9123,288.5635,85.95488,438.7633,1.445633,34445.273,92.10041,76672.07,68.90822
2016-10-04,162.46785,1132.2682,925.8074,939.17865,286.1679,85.81786,438.39267,1.4031383,34426.043,92.1091,76138.266,68.213066
2016-10-05,163.69197,1127.5996,923.3787,940.9901,283.1653,85.45262,437.29498,1.3637571,34402.957,91.91912,75608.766,69.619194
2016-10-06,162.80215,1118.007,916.2292,941.7043,279.47574,84.68828,436.42212,1.320106,34394.566,92.09592,75269.44,69.59897
2016-10-07,158.91931,1105.0831,907.217,944.82275,273.62286,83.74029,435.4855,1.4537232,34390.316,92.20153,74500.086,69.11127
2016-10-08,158.09161,1105.3579,905.47345,941.4661,276.13403,83.85486,435.76694,1.5353328,34417.13,91.93464,75093.48,69.42478
2016-10-10,159.89844,1126.168,912.48126,930.46875,281.444,84.58867,413.26562,1.3773934,34622.797,92.27427,74792.08,68.25256
2016-10-12,163.3058,1131.222,924.382,938.5156,286.21567,85.7308,438.51547,1.3833538,34438.63,92.035805,76232.945,68.97139
2016-10-13,162.46272,1126.4496,921.6558,936.72394,286.8685,85.606155,438.55392,1.3955326,34370.96,92.19576,76524.06,68.89347
2016-10-14,165.325,1137.5201,928.2988,932.41797,293.56366,86.471634,439.87128,1.3266908,34389.06,92.111534,77580.195,69.35817
2016-10-15,163.42058,1132.384,924.42395,936.5703,287.92166,85.817184,438.0547,1.3415504,34443.688,92.06031,76592.484,68.58556
2016-10-16,161.54892,1121.5159,915.9147,937.8482,283.81342,85.07807,437.94177,1.417591,34457.87,92.03283,76153.84,69.143166
2016-10-17,161.11777,1114.9999,914.0357,942.0623,278.8797,84.6124,436.1927,1.4044098,34392.68,92.12803,75170.48,69.33632
2016-10-19,158.44238,1103.082,905.6668,942.3301,275.68274,83.74126,435.167,1.4180421,34351.52,92.15978,75045.71,68.735
2016-10-20,159.12064,1098.7234,902.83344,944.39484,272.4659,83.36068,435.03815,1.3640674,34356.445,92.06649,74506.88,69.426575
2016-10-21,159.47244,1097.5382,898.3154,939.47394,275.16888,83.43231,433.48828,1.282693,34423.207,92.09426,75100.51,69.38809
2016-10-22,162.76183,1115.5171,912.01324,933.2786,286.56775,85.12392,437.73288,1.2438756,34355.727,92.21,76844.81,69.25685
2016-10-23,163.26984,1119.6348,915.4294,935.5556,285.55576,85.18055,437.59485,1.2833856,34384.387,92.06172,76516.914,69.59871
2016-10-24,162.82033,1123.0624,918.0797,935.22375,286.94196,85.42805,438.15726,1.3213532,34382.36,92.11125,76688.01,69.08824
2016-10-26,162.38281,1122.368,908.60626,935.3594,285.148,84.68242,431.27344,1.2657368,34731.12,92.22648,76562.02,68.614655
2016-11-14,160.06285,1110.6305,904.5729,936.7145,281.081,84.15357,434.11365,1.3416942,34545.94,91.85433,76074.76,68.73991
2016-11-15,161.43845,1121.342,916.27466,935.271,287.74353,85.5131,438.05612,1.3540387,34399.957,92.17651,76820.36,68.3733
2016-11-16,161.2402,1121.5918,916.25323,935.47876,287.15723,85.43322,438.07632,1.3329507,34411.484,92.21994,76736.81,67.96399
2016-11-17,165.06276,1137.7666,929.3293,935.62964,292.24686,86.62228,439.29297,1.3642068,34403.117,92.14154,77040.21,69.3177
2016-11-18,173.71112,1197.1349,972.6439,925.9517,320.26318,91.45195,445.9961,1.3979664,34395.844,92.318436,80260.61,68.92436
2016-11-19,165.4414,1131.384,921.3875,932.3594,291.774,86.11211,437.5625,1.1478345,34466.348,92.69032,77324.68,68.13434
2016-11-21,167.39453,1166.3456,946.3016,926.2953,309.4812,89.22461,442.4625,1.4556043,34482.836,92.42054,79289.43,68.35092
2016-11-22,168.66087,1169.5848,951.8168,926.82733,309.9861,89.34232,443.61368,1.3363678,34373.906,92.18114,79407.44,68.02564
2016-11-23,165.40086,1147.5264,935.142,929.94476,299.93118,87.47433,441.54984,1.3929367,34393.246,92.29254,78423.01,68.58376
2016-11-24,162.12189,1140.7925,930.38605,931.1193,296.24783,86.92614,440.59586,1.3117108,34388.934,92.13072,77910.414,66.13491
2016-11-25,165.14616,1135.6521,927.24896,933.2752,292.91644,86.48587,439.95776,1.3316264,34385.5,92.235085,77401.44,69.344604
2016-11-26,146.08803,1138.196,928.322,930.5372,296.03796,86.802475,440.54175,1.3066599,34380.184,92.18639,77962.516,53.18753
2016-11-27,165.42209,1141.881,931.5594,930.03864,297.35083,87.10134,440.89084,1.2541671,34360.832,92.15284,78052.55,68.13545
2016-11-28,163.78294,1130.112,922.58813,932.88245,290.96814,86.05072,439.21716,1.30021,34390.15,92.23019,77246.37,68.70654
2016-11-29,161.13689,1121.1473,915.43994,935.8801,285.97897,85.334595,437.26965,1.4133978,34434.406,92.218155,76465.74,68.71849
2016-11-30,158.45103,1103.8774,902.7084,936.74713,280.34433,84.06433,436.0596,1.4001627,34408.816,92.23535,76059.83,68.61715
2016-12-01,162.84601,1124.2543,918.289,932.46735,291.25595,85.870056,438.99088,1.3368115,34369.652,92.22451,77475.984,69.01515
2016-12-02,137.368,1171.2565,953.34454,928.64716,309.23083,89.48895,443.16754,1.399088,34394.637,92.29728,79062.63,43.547485
2016-12-03,164.62709,1138.7183,928.2509,931.2237,294.6879,86.72698,439.7034,1.2900405,34409.27,92.051414,77638.27,68.37936
2016-12-04,157.2605,1124.872,914.09064,930.62695,289.72363,85.35051,437.312,1.2905527,34523.11,92.04424,77459.11,64.2348
2016-12-05,157.39003,1132.9214,922.7997,928.8843,295.9375,86.403694,439.83295,1.3369329,34406.387,92.104256,78267.56,63.660614
2016-12-06,163.13878,1135.9817,925.8474,930.2825,296.2215,86.446175,439.84088,1.348073,34403.85,92.04962,78307.445,67.98781
2016-12-07,158.871,1131.4473,922.6901,930.5727,295.53058,86.3909,439.75085,1.2931789,34391.402,92.172005,78167.875,64.46515
2016-12-08,149.48856,1131.2274,920.0571,927.8605,296.4383,86.04445,438.6691,1.3161106,34445.34,92.1554,78673.34,57.07348
2016-12-09,155.04492,1133.76,922.3875,926.8125,297.286,86.38652,439.3164,1.3411406,34416.297,92.32317,78617.04,61.520073
2016-12-11,162.90625,1138.512,920.1375,929.59375,294.496,86.48515,436.07812,1.3790324,34689.82,92.07626,77633.2,67.98981
2016-12-12,126.94329,1131.2097,922.12946,929.28046,295.21774,86.367966,439.4556,1.3676575,34385.996,92.30598,78091.95,38.621147
2016-12-13,135.60295,1135.3115,923.78955,928.36176,296.70053,86.52925,439.50705,1.33529,34434.195,92.24728,78337.19,45.37197
2016-12-14,162.16602,1128.808,915.0516,929.5,293.301,85.80058,438.65234,1.3636038,34589.145,92.013466,78068.09,68.48559
2016-12-15,134.15736,1187.164,958.1643,920.3594,321.63828,90.80798,444.95312,1.4228398,34556.16,92.4563,81114.04,39.703487
2016-12-16,171.38641,1198.2366,969.0322,919.4178,325.72604,91.56267,447.00226,1.292471,34459.086,92.32117,81579.164,66.210625
2016-12-17,162.42679,1135.2041,924.3611,927.9076,297.24417,86.63204,440.00977,1.3345726,34401.21,92.322975,78411.875,67.32216
2016-12-18,167.54712,1152.567,937.70685,926.88477,303.529,87.82329,441.9048,1.2939845,34400.836,92.19345,79062.836,68.92489
2016-12-19,167.11719,1160.768,940.46564,926.75,305.608,88.135544,439.59375,1.307316,34539.0,92.53359,79205.64,67.59683
2016-12-21,153.6211,1122.538,912.8914,924.6406,296.69867,85.64726,439.93295,1.3647263,34407.336,92.239685,79170.04,62.10853
2016-12-22,157.66124,1143.7269,930.9344,928.10565,300.3389,87.23428,440.76666,1.4359994,34409.926,92.21809,78703.016,63.159256
2016-12-23,139.13501,1148.868,935.4578,928.72656,300.02625,87.351364,439.90918,1.3023957,34402.73,92.192535,78476.086,46.453808
2016-12-27,160.7341,1116.6965,910.743,935.16125,284.76236,84.92168,435.86273,1.3832389,34470.36,92.09108,76453.59,68.89141
2017-01-01,162.6237,1141.6414,927.2599,930.0625,300.03665,87.066864,440.39194,1.472666,34517.844,91.85297,78768.12,68.1053
2017-01-02,159.26562,1103.568,891.41876,928.84375,284.538,83.992966,437.9922,1.2818047,34726.754,92.09238,77356.195,68.60098
2017-01-03,160.88246,1119.3009,911.67334,930.82446,290.70175,85.54524,438.21667,1.3454133,34448.5,92.18564,77587.96,68.269714
2017-01-04,156.86914,1109.714,903.46954,933.5918,281.14926,84.13017,429.9082,1.504806,34512.88,92.33763,75898.14,67.84159
2017-01-05,166.05888,1145.2175,930.7059,924.44727,304.19193,87.53825,441.48624,1.3016318,34409.26,92.342834,79474.01,68.705826
2017-01-09,168.34529,1174.7029,952.82556,920.36273,317.96808,89.740456,444.93304,1.4996792,34389.316,92.12946,81181.32,68.74286
2017-01-10,167.53809,1164.4884,946.4941,924.2692,310.65494,88.91676,443.3445,1.4569246,34384.156,92.24757,79953.96,68.8734
2017-01-11,163.07542,1133.705,923.5278,929.7314,295.18182,86.29882,439.30655,1.4028913,34415.914,92.24425,78135.305,68.67978
2017-01-12,162.15167,1118.3677,914.0113,937.09106,282.8616,84.93761,436.59,1.3553183,34423.855,91.945175,75961.78,69.588394
2017-01-13,167.4217,1154.3005,937.1915,926.234,303.49466,87.73422,441.77292,1.2980154,34464.754,92.15971,79105.914,68.73929
2017-01-14,167.19322,1153.7311,938.0777,924.6722,305.3023,87.902596,442.38095,1.294378,34387.777,92.25796,79475.45,68.5196
2017-01-15,138.14673,1160.5093,943.7332,923.93427,309.7157,88.59213,443.16733,1.4297267,34365.316,92.188065,80026.53,45.486996
2017-01-16,148.41534,1151.3262,936.96313,926.6506,303.07895,87.72095,441.81924,1.3507179,34388.32,92.12817,79033.24,54.17627
2017-01-17,128.22914,1141.1555,930.3742,927.9708,298.97202,87.07785,440.84695,1.3600315,34352.66,92.16385,78500.055,38.799255
2017-01-18,142.44463,1146.983,934.1332,928.67664,300.0068,87.49695,440.99518,1.3609084,34395.02,92.22092,78378.6,49.66613
2017-01-19,168.27708,1164.4983,947.4615,927.3812,306.51407,88.85531,442.65338,1.3993891,34393.918,92.20338,78902.34,68.96696
2017-01-20,124.865234,1115.404,907.8719,933.78906,283.971,84.54863,433.8164,1.317643,34520.69,92.135765,76489.555,38.18498
2017-01-21,124.50928,1120.32,914.16095,930.51953,290.646,85.473434,438.39453,1.5103995,34378.844,92.276085,77650.29,38.360516
2017-01-22,158.50139,1117.7155,912.8596,932.6671,287.40247,85.25308,437.87054,1.4481244,34381.34,92.10863,76958.47,67.41129
2017-01-24,163.27473,1128.9664,919.72,928.273,296.15363,86.39347,438.62976,1.3380324,34394.188,92.45035,78259.1,68.77051
2017-01-25,161.26486,1117.8816,911.9114,932.2908,287.61255,85.225174,437.58768,1.4012586,34417.707,92.059135,77025.62,69.40531
2017-01-26,160.46547,1115.6414,910.0744,930.93195,288.3565,85.21218,437.61874,1.4382416,34399.28,92.310265,77238.164,69.21204
2017-01-27,163.20049,1129.994,919.46735,927.98413,294.80484,86.21634,439.29532,1.376669,34431.707,92.31148,78115.6,69.11736
2017-02-01,153.34375,1098.732,884.54376,929.3125,274.89,82.27812,417.1289,1.495006,34857.566,92.68298,75319.51,66.677475
2017-02-04,168.09326,1156.6052,940.0127,924.1154,306.83127,88.23198,442.49347,1.3418641,34392.02,92.27758,79576.53,69.33477
2017-02-07,161.3086,1128.22,917.3016,928.5,294.962,86.11113,438.53516,1.5346164,34468.87,92.27609,78217.54,69.13313
2017-02-08,160.99316,1112.5989,905.94543,931.5078,286.09344,84.66358,436.7308,1.3317411,34475.297,92.17942,77095.664,69.216255
2017-02-09,159.89471,1109.5219,901.96423,927.9652,287.713,84.43366,435.46024,1.316976,34482.547,92.155014,77665.19,68.70082
2017-02-10,166.11667,1143.8285,929.11145,922.38904,304.9612,87.30397,441.13776,1.3157761,34396.17,92.30139,79871.61,69.176575
2017-02-13,164.31445,1140.8456,924.72345,927.0125,298.9006,87.0125,439.06796,1.4056735,34544.555,92.14825,78455.38,69.07043
2017-02-14,164.04262,1128.0344,918.3463,928.29724,293.8682,86.092,439.18875,1.3089408,34420.285,92.14227,77976.2,69.52475
2017-02-15,163.62201,1124.8033,916.0649,927.84235,293.14346,85.90278,438.29916,1.2867573,34402.27,92.14927,77914.11,69.42819
2017-02-16,160.34229,1112.948,903.0594,926.4043,289.77625,84.78984,436.00098,1.3442745,34524.906,92.196526,77921.66,68.95057
2017-02-20,164.0854,1129.6768,920.1865,930.8261,291.2622,85.81178,438.97522,1.3000791,34437.625,92.15139,77521.54,69.18471
2017-02-21,162.73503,1133.1587,922.50726,932.1823,291.67932,86.04245,436.67056,1.4494499,34474.695,92.06515,77318.45,69.10252
2017-02-22,161.02148,1113.064,907.40314,935.73047,282.1635,84.461716,435.1328,1.3397017,34495.676,92.29497,76144.23,69.12929
2017-02-23,160.12828,1099.128,900.0153,943.2862,270.87582,83.250824,433.91318,1.2895099,34464.62,92.15189,74115.08,69.682434
2017-02-24,159.2999,1100.0538,900.0814,942.11456,273.21475,83.36137,433.64465,1.3630121,34471.957,92.08379,74639.15,69.582756
2017-02-25,157.33783,1096.5084,896.3935,938.37683,274.78137,83.370575,434.21368,1.4619291,34448.96,92.0792,75065.89,69.39096
2017-02-26,164.33789,1134.7584,921.5547,926.9938,295.7524,86.22715,439.35077,1.3113477,34481.3,92.38058,78359.3,68.82797
2017-02-27,165.46252,1142.646,929.8505,930.82495,295.24857,86.695564,439.96063,1.362384,34460.844,92.053474,77823.12,69.28655
2017-02-28,161.1503,1117.9932,913.0203,938.5465,281.30014,84.72088,436.87332,1.4247257,34471.793,91.99357,75756.7,69.42265
2017-03-01,156.01842,1092.5773,892.8806,940.05615,272.86398,82.9699,434.02884,1.5228199,34490.53,92.06051,74925.32,69.30984
2017-03-02,162.2841,1124.5046,913.566,928.994,291.5957,85.467575,437.881,1.3356712,34506.902,92.00745,77870.72,68.95546
2017-03-03,166.60352,1151.3,926.4969,925.9258,301.354,86.86064,438.43555,1.2499661,34775.457,92.34652,79206.42,68.18924
2017-03-04,168.87956,1169.0693,941.9266,921.875,311.14868,88.6414,442.9297,1.3164574,34655.42,92.09502,80340.36,68.48907
2017-03-05,157.24219,1110.352,884.29376,929.0469,280.648,82.88164,434.35938,1.2941656,35232.355,92.1853,77161.766,66.58086
2017-03-06,163.4543,760.348,916.3375,931.15314,289.0986,85.34453,437.2797,1.3130295,23281.936,92.0577,77299.78,122.988556
2017-03-08,160.7144,750.26135,907.1009,936.2795,280.48767,84.281166,435.3644,1.3543632,23266.27,92.1609,75861.64,123.614044
2017-03-09,160.75984,751.8977,910.3424,937.53156,280.52213,84.47449,436.0018,1.3995434,23243.445,91.96289,75730.336,124.035324
2017-03-10,164.67519,767.7048,922.99536,925.88745,297.47595,86.5178,439.83588,1.3267668,23278.684,92.02362,78563.13,122.1491
2017-03-13,162.35547,766.73694,920.1958,927.72473,294.8096,85.999275,439.33624,1.4467362,23341.363,92.13051,78318.875,121.96883
2017-03-14,160.00162,749.9698,901.0141,927.8719,286.76926,84.4397,436.36505,1.3175083,23331.855,92.21118,77465.42,121.965096
2017-03-17,166.30806,779.6298,931.48285,928.0739,298.10394,86.99692,440.11197,1.3050649,23441.832,92.141655,78310.016,120.813576
2017-03-18,165.89818,780.10583,931.295,926.46136,299.80164,87.15415,440.69373,1.3353163,23444.352,92.1501,78640.984,120.63587
2017-03-19,165.19336,775.79395,927.79913,929.2198,295.64447,86.62821,439.6741,1.3393475,23433.525,92.082664,77976.83,121.268814
2017-03-20,165.77853,777.79626,929.169,928.6663,296.69806,86.8087,440.00522,1.3202362,23452.633,92.106,78102.234,121.059456
2017-03-21,161.87433,764.6806,914.3958,933.1651,286.48096,85.17367,437.22452,1.379121,23486.768,92.06547,76744.67,121.69306
2017-03-22,163.41008,768.1172,915.97504,927.96906,291.6938,85.54814,438.28516,1.2675912,23495.852,92.103775,77846.08,120.42048
2017-03-23,166.47656,789.06934,937.101,925.6172,304.0755,87.61992,440.41147,1.3625273,23553.428,92.31397,79314.28,119.416595
2017-03-24,165.29724,779.73315,929.35376,929.57025,296.08423,86.69872,439.92078,1.3525203,23515.137,92.11289,78031.87,120.731964
2017-03-25,161.08565,762.65704,914.0384,935.8662,284.23752,84.95617,437.05545,1.4475747,23461.24,91.992516,76336.57,122.436226
2017-03-26,166.64453,789.4824,933.82654,929.6984,297.3038,87.13789,440.47345,1.3508663,23693.883,91.91893,77989.95,120.17351
2017-03-29,161.41504,765.843,903.3094,932.791,282.687,84.340866,435.11426,1.2880789,23816.092,92.0734,76394.71,120.121155
2017-03-30,162.3125,776.01,912.91614,931.65625,286.36368,85.02861,434.9375,1.3071077,23858.85,92.1285,76744.664,119.02022
2017-03-31,168.1056,799.0676,942.5268,927.8716,303.7173,88.35391,441.6171,1.3469056,23735.314,92.14059,78590.47,118.87692
2017-04-01,163.14604,774.96967,915.4042,930.59375,289.66278,85.479515,437.69797,1.3091894,23748.77,92.13634,77345.38,119.628265
2017-04-02,162.84703,780.27966,919.7416,937.3259,284.2826,85.32348,437.08954,1.3789942,23864.943,92.088036,75995.375,119.6713
2017-04-03,163.07893,779.5344,922.01263,937.54034,285.16605,85.64151,437.2644,1.4037807,23784.418,92.05124,75968.71,120.30331
2017-04-04,159.81105,758.031,899.2998,938.6417,274.37744,83.4812,434.06598,1.2846841,23739.422,92.0728,74866.836,120.70262
2017-04-05,159.99054,762.9292,904.5181,938.1262,274.69183,83.728386,433.34827,1.3482785,23746.31,92.01658,74700.73,121.011024
2017-04-06,160.429,764.0932,901.5368,932.0275,282.77264,84.24505,435.81717,1.2923597,23801.105,92.20731,76536.96,119.49824
2017-04-07,160.46521,765.5645,901.5898,930.4011,284.17535,84.30848,435.92322,1.2908897,23827.61,92.20887,76862.95,119.141075
2017-04-08,162.51352,779.5819,914.0116,933.58936,285.4267,85.10625,436.97266,1.3160942,23958.799,92.09077,76519.04,118.58478
